Date,MMWR_week,Location,Distributed,Dist_Per_100K,Administered,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus
2021-12-01,48,GA,17452925,164380,12389349,116689,136953,142710,209381
2021-12-01,48,LA,6704100,144212,5233853,112585,132939,138878,208783
2021-12-01,48,SC,8370005,162565,6210401,120620,139543,144941,216359
2021-12-01,48,IA,5299485,167967,4214214,133570,155786,162077,241075
2021-12-01,48,ND,1151420,151093,899355,118016,139539,145283,222062
2021-12-01,48,TN,10289030,150663,8201450,120094,139720,145940,217462
2021-12-01,48,TX,49203795,169692,37358906,128842,153366,157756,214449
2021-12-01,48,MN,9930610,176086,8282745,146867,170266,175646,249510
2021-12-01,48,IN,10149330,150758,7776397,115510,135350,141164,216935
2021-12-01,48,MD,12245420,202548,9498923,157119,181295,184610,237019
2021-12-01,48,AK,1275585,174369,959867,131211,155461,160383,216115
2021-12-01,48,UT,5021470,156629,4120180,128516,156732,162704,234181
2021-11-30,48,ND,1147730,150608,896193,117601,139157,144879,221504
2021-11-30,48,VA,15628535,183100,13100880,153487,176493,180076,234383
2021-11-30,48,SC,8315745,161511,6194615,120314,139238,144615,215898
2021-11-30,48,NY,35666865,183344,29921538,153810,177030,180622,212829
2021-11-30,48,OK,6019250,152118,4878303,123284,145735,151858,218519
2021-11-30,48,CO,10151485,176280,8613796,149578,171946,176647,237899
2021-11-30,48,WY,813665,140588,632809,109339,128202,134431,207200
2021-11-30,48,IA,5293655,167782,4200551,133137,155356,161613,240441
2021-11-30,48,MS,4457415,149771,3179628,106837,125774,131398,196713
2021-11-30,48,MA,13368740,193961,11610003,168444,189839,193034,243161
2021-11-30,48,AR,4857070,160947,3524081,116776,136637,141309,198160
2021-11-30,48,NC,17711400,168872,13565247,129340,149384,154341,218582
2021-11-30,48,NE,3135320,162082,2597241,134265,158711,164797,238254
2021-11-30,48,NM,3618895,172589,3125326,149050,173133,178244,229858
2021-11-30,48,WA,13976625,183543,11377078,149406,172946,176906,236172
2021-11-30,48,AK,1272385,173931,957508,130888,155203,160114,215777
2021-11-30,48,KS,4796995,164658,3698563,126954,149324,154719,226463
2021-11-30,48,KY,7050425,157810,5416861,121246,141118,146750,211510
2021-11-30,48,HI,2816070,198893,2084317,147211,170056,173276,217150
2021-11-30,48,TX,49037875,169120,37245206,128450,152977,157337,213784
2021-11-30,48,WV,3379485,188572,1690860,94348,108205,112473,166716
2021-11-30,48,UT,4982170,155403,4016039,125268,153424,159086,228889
2021-11-30,48,AZ,11729770,161152,9594424,131815,153321,157744,220459
2021-11-30,48,TN,10250410,150097,8175906,119720,139340,145533,216824
2021-11-30,48,CA,70629795,178754,59597608,150833,174990,178563,231046
2021-11-30,48,MN,9858500,174808,8249174,146271,169706,175048,248785
2021-11-30,48,SD,1489515,168372,1149804,129971,154074,160194,233584
2021-11-30,48,IN,10114580,150241,7753762,115174,135023,140811,216403
2021-11-30,48,MD,12166700,201246,9457903,156441,180663,183933,236235
2021-11-30,48,LA,6666280,143398,5216884,112220,132539,138450,208120
2021-11-30,48,VT,1301670,208605,1120308,179540,199998,203600,278404
2021-11-30,48,FL,38559025,179530,30948643,144096,164591,169118,233624
2021-11-30,48,ID,2752700,154035,1882862,105361,0,140523,215531
2021-11-30,48,GA,17344405,163358,12365170,116461,136734,142475,209098
2021-11-30,48,RI,2041815,192740,1746372,164851,185974,189476,253646
2021-11-30,48,MT,1645705,153980,1324087,123888,143153,148343,215919
2021-11-30,48,NH,2640760,194215,2137363,157192,176991,180224,243284
2021-11-30,48,ME,2665000,198257,2235211,166284,186194,190531,253622
2021-11-30,48,DE,1859875,190999,1446819,148580,170915,175248,244429
2021-11-30,48,WI,9291735,159585,8194809,140745,162111,167879,247536
2021-11-30,48,NJ,17008125,191486,13498900,151977,175412,179353,222209
2021-11-30,48,OR,7983905,189294,6201116,147025,167887,171845,224227
2021-11-30,48,CT,6803905,190838,5997289,168213,190783,194472,254428
2021-11-30,48,NV,4774470,155007,3963229,128670,150282,155125,207438
2021-11-30,48,MI,16473840,164955,12750259,127670,146857,152362,219508
2021-11-30,48,IL,21492285,169607,17923603,141445,162994,167401,222328
2021-11-30,48,MO,9291315,151388,7400218,120575,140173,145457,210660
2021-11-30,48,PA,23777055,185729,18310906,143032,163531,168423,231821
2021-11-30,48,OH,18234375,155995,14419053,123355,142778,148450,218633
2021-11-30,48,AL,7834540,159785,5242493,106920,124806,130275,192907
2021-11-29,48,ND,1141360,149773,893809,117288,138856,144562,221161
2021-11-29,48,GA,17296905,162911,12229399,115182,135374,141010,207361
2021-11-29,48,AL,7802940,159140,5229021,106645,124528,129977,192507
2021-11-29,48,SC,8300135,161208,6186384,120154,139078,144444,215723
2021-11-29,48,WI,9222535,158397,8186207,140598,161972,167731,247391
2021-11-29,48,NH,2626110,193137,2133848,156934,176736,179951,242931
2021-11-29,48,TN,10212170,149537,8141958,119223,138821,144978,216225
2021-11-29,48,OR,7953005,188561,6193364,146841,167720,171667,224043
2021-11-29,48,WA,13915795,182744,11268717,147983,171674,175554,234642
2021-11-29,48,NY,35466565,182314,29854124,153464,176679,180250,212386
2021-11-29,48,WY,812765,140432,630922,109013,127847,134049,206843
2021-11-29,48,MI,16365490,163870,12619775,126364,145509,150919,217916
2021-11-29,48,IL,21451285,169283,17881491,141112,162684,167070,221953
2021-11-29,48,WV,3371505,188127,1690796,94345,108201,112469,166708
2021-11-29,48,AK,1269085,173480,949474,129790,154211,159052,214647
2021-11-29,48,TX,48860105,168507,37168693,128186,152733,157077,213373
2021-11-29,48,NV,4757360,154452,3956125,128439,150072,154902,207222
2021-11-29,48,CO,10087265,175165,8594706,149246,171657,176341,237545
2021-11-29,48,MO,9252205,150751,7360098,119922,139505,144739,209833
2021-11-29,48,NM,3599385,171658,3120748,148832,172929,178026,229663
2021-11-29,48,HI,2808570,198363,2079818,146893,169830,173044,216870
2021-11-29,48,MT,1631855,152684,1320270,123531,142791,147958,215512
2021-11-29,48,VA,15561375,182313,13075460,153189,176212,179776,234130
2021-11-29,48,SD,1484805,167839,1140967,128973,153157,159214,232590
2021-11-29,48,ME,2642860,196610,2211874,164548,184405,188630,251715
2021-11-29,48,PA,23598985,184338,18263881,142664,163170,168039,231474
2021-11-29,48,AR,4839070,160351,3521460,116689,136557,141224,198086
2021-11-29,48,MD,12106590,200252,9433095,156030,180293,183539,235739
2021-11-29,48,VT,1295970,207691,1119023,179334,199781,203371,278211
2021-11-29,48,IN,10075260,149657,7745184,115047,134892,140670,216274
2021-11-29,48,AZ,11680640,160477,9580846,131628,153133,157546,220263
2021-11-29,48,ID,2741310,153397,1881077,105261,0,140393,215416
2021-11-29,48,IA,5284305,167486,4131341,130943,153006,159076,237674
2021-11-29,48,KY,7026525,157275,5410039,121093,140973,146597,211386
2021-11-29,48,NE,3128720,161740,2557916,132232,156535,162445,235789
2021-11-29,48,KS,4770175,163737,3664261,125776,148118,153426,225132
2021-11-29,48,MA,13320110,193255,11587086,168111,189543,192719,242838
2021-11-29,48,UT,4969270,155001,4016039,125268,153424,159086,228889
2021-11-29,48,OK,5991910,151427,4872320,123133,145598,151711,218355
2021-11-29,48,MS,4436955,149084,3179627,106837,125774,131398,196713
2021-11-29,48,CT,6789385,190430,5970563,167464,190055,193692,253823
2021-11-29,48,LA,6651150,143073,5212443,112125,132433,138338,208003
2021-11-29,48,DE,1847815,189760,1387562,142495,164616,168544,235506
2021-11-29,48,NJ,16918645,190478,13464109,151585,175034,178947,221717
2021-11-29,48,RI,2020495,190728,1743231,164555,185697,189179,253416
2021-11-29,48,OH,18175315,155489,14396558,123162,142585,148242,218436
2021-11-29,48,CA,70222965,177725,59522458,150643,174805,178367,230867
2021-11-29,48,MN,9786020,173522,8151634,144542,167974,173191,246910
2021-11-29,48,NC,17641080,168201,13472803,128458,148540,153449,217261
2021-11-29,48,FL,38410545,178839,30898413,143863,164373,168886,233371
2021-11-28,48,VA,15593805,182693,12883121,150935,173894,177297,231412
2021-11-28,48,MT,1633535,152841,1309960,122566,141781,146884,214116
2021-11-28,48,PA,23661345,184826,18031448,140849,161311,166060,229032
2021-11-28,48,MN,9797640,173728,8109317,143792,167183,172337,245762
2021-11-28,48,NJ,16956675,190906,13301118,149750,173190,176976,219649
2021-11-28,48,CA,70403965,178183,58715000,148600,172689,176123,228236
2021-11-28,48,LA,6711910,144380,5162105,111042,131245,137095,206343
2021-11-28,48,WV,3381025,188658,1689798,94289,108137,112400,166571
2021-11-28,48,AL,7847520,160049,5191035,105871,123676,129065,191180
2021-11-28,48,FL,38538075,179433,30501707,142015,162371,166758,230721
2021-11-28,48,AZ,11718130,160992,9458251,129944,151372,155671,217846
2021-11-28,48,NM,3607085,172026,3091322,147428,171433,176410,227669
2021-11-28,48,SD,1483165,167654,1135140,128314,152486,158504,231664
2021-11-28,48,HI,2809500,198429,2070008,146200,169196,172391,216041
2021-11-28,48,WI,9243335,158754,8080069,138775,160091,165710,244791
2021-11-28,48,KS,4782995,164177,3644839,125110,147422,152677,224088
2021-11-28,48,DE,1856355,190637,1387212,142459,164574,168499,235422
2021-11-28,48,AK,1269725,173568,946031,129320,153744,158551,213973
2021-11-28,48,ME,2644450,196729,2198768,163573,183419,187576,250373
2021-11-28,48,ID,2743520,153521,1860658,104118,0,138868,213590
2021-11-28,48,NE,3136560,162146,2557474,132210,156509,162417,235735
2021-11-28,48,MA,13342090,193574,11415048,165615,187031,190040,239873
2021-11-28,48,IL,21492595,169609,17604565,138927,160408,164627,219040
2021-11-28,48,WY,814305,140698,623826,107787,126496,132605,204734
2021-11-28,48,TN,10256940,150193,8081410,118337,137863,143951,214879
2021-11-28,48,TX,49043325,169139,36862434,127130,151661,155941,212056
2021-11-28,48,IA,5286315,167550,4130627,130920,152980,159048,237590
2021-11-28,48,MI,16400130,164217,12554249,125708,144811,150167,216843
2021-11-28,48,AR,4877430,161622,3474961,115149,134950,139547,195765
2021-11-28,48,VT,1298770,208140,1101607,176543,197163,200597,275603
2021-11-28,48,NY,35551375,182750,29477691,151529,174696,178153,210010
2021-11-28,48,NV,4770660,154884,3908996,126909,148401,153116,205063
2021-11-28,48,MO,9295655,151458,7329322,119420,138985,144178,209058
2021-11-28,48,WA,13937215,183026,11228003,147448,171110,174951,233729
2021-11-28,48,MD,12124970,200556,9329572,154318,178658,181792,233806
2021-11-28,48,GA,17343825,163352,12185763,114771,134936,140537,206631
2021-11-28,48,OH,18198005,155684,14192281,121415,140742,146259,216097
2021-11-28,48,NC,17691300,168680,13378128,127556,147593,152433,216244
2021-11-28,48,NH,2634600,193762,2116124,155630,175377,178503,241042
2021-11-28,48,CT,6806625,190914,5898047,165430,187923,191398,251549
2021-11-28,48,KY,7046495,157722,5346850,119679,139455,144969,209359
2021-11-28,48,OK,6008460,151845,4822388,121871,144232,150237,216648
2021-11-28,48,UT,4974700,155170,4001214,124806,153021,158649,227981
2021-11-28,48,SC,8329255,161774,6118807,118841,137662,142934,213856
2021-11-28,48,OR,7955455,188619,6122487,145160,165975,169806,221706
2021-11-28,48,RI,2024085,191067,1714653,161857,182857,186147,250450
2021-11-28,48,CO,10105605,175483,8488178,147397,169779,174327,235378
2021-11-28,48,MS,4470015,150195,3179082,106819,125755,131377,196667
2021-11-28,48,ND,1141360,149773,886167,116285,137803,143439,219468
2021-11-28,48,IN,10101390,150045,7716326,114618,134440,140180,215554
2021-11-27,47,RI,2024085,191067,1714653,161857,182857,186147,250450
2021-11-27,47,CO,10105605,175483,8488178,147397,169779,174327,235378
2021-11-27,47,NV,4770660,154884,3908996,126909,148401,153116,205063
2021-11-27,47,MO,9295655,151458,7329322,119420,138985,144178,209058
2021-11-27,47,WA,13937215,183026,11228003,147448,171110,174951,233729
2021-11-27,47,TX,49043325,169139,36862434,127130,151661,155941,212056
2021-11-27,47,ND,1141360,149773,886167,116285,137803,143439,219468
2021-11-27,47,IN,10101390,150045,7716326,114618,134440,140180,215554
2021-11-27,47,AZ,11718130,160992,9458251,129944,151372,155671,217846
2021-11-27,47,NM,3607085,172026,3091322,147428,171433,176410,227669
2021-11-27,47,GA,17343825,163352,12185763,114771,134936,140537,206631
2021-11-27,47,KY,7046495,157722,5346850,119679,139455,144969,209359
2021-11-27,47,MT,1633535,152841,1309960,122566,141781,146884,214116
2021-11-27,47,LA,6711910,144380,5162105,111042,131245,137095,206343
2021-11-27,47,WV,3381025,188658,1689798,94289,108137,112400,166571
2021-11-27,47,CT,6806625,190914,5898047,165430,187923,191398,251549
2021-11-27,47,PA,23661345,184826,18031448,140849,161311,166060,229032
2021-11-27,47,KS,4782995,164177,3644839,125110,147422,152677,224088
2021-11-27,47,VT,1298770,208140,1101607,176543,197163,200597,275603
2021-11-27,47,FL,38538075,179433,30501707,142015,162371,166758,230721
2021-11-27,47,MN,9797640,173728,8109317,143792,167183,172337,245762
2021-11-27,47,NJ,16956675,190906,13301118,149750,173190,176976,219649
2021-11-27,47,HI,2809500,198429,2070008,146200,169196,172391,216041
2021-11-27,47,WI,9243335,158754,8080069,138775,160091,165710,244791
2021-11-27,47,OH,18198005,155684,14192281,121415,140742,146259,216097
2021-11-27,47,NC,17691300,168680,13378128,127556,147593,152433,216244
2021-11-27,47,TN,10256940,150193,8081410,118337,137863,143951,214879
2021-11-27,47,NH,2634600,193762,2116124,155630,175377,178503,241042
2021-11-27,47,OK,6008460,151845,4822388,121871,144232,150237,216648
2021-11-27,47,AR,4877430,161622,3474961,115149,134950,139547,195765
2021-11-27,47,MS,4470015,150195,3179082,106819,125755,131377,196667
2021-11-27,47,ME,2644450,196729,2198768,163573,183419,187576,250373
2021-11-27,47,ID,2743520,153521,1860658,104118,0,138868,213590
2021-11-27,47,NE,3136560,162146,2557474,132210,156509,162417,235735
2021-11-27,47,MA,13342090,193574,11415048,165615,187031,190040,239873
2021-11-27,47,AL,7847520,160049,5191035,105871,123676,129065,191180
2021-11-27,47,VA,15593805,182693,12883121,150935,173894,177297,231412
2021-11-27,47,UT,4974700,155170,4001214,124806,153021,158649,227981
2021-11-27,47,SC,8329255,161774,6118807,118841,137662,142934,213856
2021-11-27,47,IA,5286315,167550,4130627,130920,152980,159048,237590
2021-11-27,47,MI,16400130,164217,12554249,125708,144811,150167,216843
2021-11-27,47,CA,70403965,178183,58715000,148600,172689,176123,228236
2021-11-27,47,MD,12124970,200556,9329572,154318,178658,181792,233806
2021-11-27,47,IL,21492595,169609,17604565,138927,160408,164627,219040
2021-11-27,47,DE,1856355,190637,1387212,142459,164574,168499,235422
2021-11-27,47,AK,1269725,173568,946031,129320,153744,158551,213973
2021-11-27,47,WY,814305,140698,623826,107787,126496,132605,204734
2021-11-27,47,OR,7955455,188619,6122487,145160,165975,169806,221706
2021-11-27,47,SD,1483165,167654,1135140,128314,152486,158504,231664
2021-11-27,47,NY,35551375,182750,29477691,151529,174696,178153,210010
2021-11-26,47,TN,10256940,150193,8081410,118337,137863,143951,214879
2021-11-26,47,AL,7847520,160049,5191035,105871,123676,129065,191180
2021-11-26,47,ND,1141360,149773,886167,116285,137803,143439,219468
2021-11-26,47,IN,10101390,150045,7716326,114618,134440,140180,215554
2021-11-26,47,WY,814305,140698,623826,107787,126496,132605,204734
2021-11-26,47,AZ,11718130,160992,9458251,129944,151372,155671,217846
2021-11-26,47,NM,3607085,172026,3091322,147428,171433,176410,227669
2021-11-26,47,KS,4782995,164177,3644839,125110,147422,152677,224088
2021-11-26,47,DE,1856355,190637,1387212,142459,164574,168499,235422
2021-11-26,47,AK,1269725,173568,946031,129320,153744,158551,213973
2021-11-26,47,OR,7955455,188619,6122487,145160,165975,169806,221706
2021-11-26,47,RI,2024085,191067,1714653,161857,182857,186147,250450
2021-11-26,47,CO,10105605,175483,8488178,147397,169779,174327,235378
2021-11-26,47,IL,21492595,169609,17604565,138927,160408,164627,219040
2021-11-26,47,FL,38538075,179433,30501707,142015,162371,166758,230721
2021-11-26,47,MT,1633535,152841,1309960,122566,141781,146884,214116
2021-11-26,47,LA,6711910,144380,5162105,111042,131245,137095,206343
2021-11-26,47,WV,3381025,188658,1689798,94289,108137,112400,166571
2021-11-26,47,AR,4877430,161622,3474961,115149,134950,139547,195765
2021-11-26,47,NV,4770660,154884,3908996,126909,148401,153116,205063
2021-11-26,47,MO,9295655,151458,7329322,119420,138985,144178,209058
2021-11-26,47,WA,13937215,183026,11228003,147448,171110,174951,233729
2021-11-26,47,UT,4974700,155170,4001214,124806,153021,158649,227981
2021-11-26,47,SC,8329255,161774,6118807,118841,137662,142934,213856
2021-11-26,47,KY,7046495,157722,5346850,119679,139455,144969,209359
2021-11-26,47,NY,35551375,182750,29477691,151529,174696,178153,210010
2021-11-26,47,PA,23661345,184826,18031448,140849,161311,166060,229032
2021-11-26,47,CT,6806625,190914,5898047,165430,187923,191398,251549
2021-11-26,47,ME,2644450,196729,2198768,163573,183419,187576,250373
2021-11-26,47,ID,2743520,153521,1860658,104118,0,138868,213590
2021-11-26,47,NE,3136560,162146,2557474,132210,156509,162417,235735
2021-11-26,47,MA,13342090,193574,11415048,165615,187031,190040,239873
2021-11-26,47,MS,4470015,150195,3179082,106819,125755,131377,196667
2021-11-26,47,TX,49043325,169139,36862434,127130,151661,155941,212056
2021-11-26,47,NJ,16956675,190906,13301118,149750,173190,176976,219649
2021-11-26,47,IA,5286315,167550,4130627,130920,152980,159048,237590
2021-11-26,47,MI,16400130,164217,12554249,125708,144811,150167,216843
2021-11-26,47,VT,1298770,208140,1101607,176543,197163,200597,275603
2021-11-26,47,VA,15593805,182693,12883121,150935,173894,177297,231412
2021-11-26,47,OH,18198005,155684,14192281,121415,140742,146259,216097
2021-11-26,47,NC,17691300,168680,13378128,127556,147593,152433,216244
2021-11-26,47,CA,70403965,178183,58715000,148600,172689,176123,228236
2021-11-26,47,OK,6008460,151845,4822388,121871,144232,150237,216648
2021-11-26,47,MD,12124970,200556,9329572,154318,178658,181792,233806
2021-11-26,47,MN,9797640,173728,8109317,143792,167183,172337,245762
2021-11-26,47,SD,1483165,167654,1135140,128314,152486,158504,231664
2021-11-26,47,HI,2809500,198429,2070008,146200,169196,172391,216041
2021-11-26,47,WI,9243335,158754,8080069,138775,160091,165710,244791
2021-11-26,47,GA,17343825,163352,12185763,114771,134936,140537,206631
2021-11-26,47,NH,2634600,193762,2116124,155630,175377,178503,241042
2021-11-25,47,IL,21492595,169609,17604565,138927,160408,164627,219040
2021-11-25,47,AR,4877430,161622,3474961,115149,134950,139547,195765
2021-11-25,47,VT,1298770,208140,1101607,176543,197163,200597,275603
2021-11-25,47,OK,6008460,151845,4822388,121871,144232,150237,216648
2021-11-25,47,TX,49043325,169139,36862434,127130,151661,155941,212056
